,Time,rg,mean_displacement,shape,density,clique_number,average_clustering,mean_closeness,mean_betweenness,assortativity
0,10.00115083,0.478407310272472,0.0,-0.0003608348586800797,0.001368692701564714,4,0.007794676806083651,0.00011274302578767292,4.28365391811688e-08,0.9336171671525544
1,20.00386133,0.4723439018508676,21.841615662018988,6.048216175756155e-05,0.0013668320760615996,3,0.00791139240506329,0.00010664857903689704,2.1845009373998336e-08,0.9439688715953322
2,30.00718993,0.46976260235383505,20.47683303343497,0.0007881687555598392,0.0013722783873702713,3,0.0033606385213190504,0.00011753872580052505,2.0053058035327156e-08,0.9420543070853304
3,40.01050404,0.46631854041516235,22.556419929496656,0.0009310892563576286,0.001367645128311209,3,0.001471206389239176,0.00011175613894196444,2.81274522366729e-08,0.9483021952824346
4,50.01400397,0.46017618256573506,21.70900116557954,0.001869799414816157,0.001356180496749085,2,0.0,9.415698908738488e-05,6.579273069074705e-09,0.9521262808203586
5,60.0177833,0.4575809770631156,18.932362063024037,0.0043685158584778625,0.0013728437661948891,3,0.007820756711054744,0.00010950536675866528,2.2480926594307718e-08,0.9432483156803274
6,70.0209381,0.4538474581186594,21.63455249462281,0.0056412053965833805,0.0013498907116950495,2,0.0,8.600282361481409e-05,4.5635353416225285e-09,0.9676403276318994
7,80.02469048,0.4525477003138757,18.490047628873786,0.006421758052136973,0.001378486093718008,3,0.0010495382031905961,0.00012526770400092527,2.4518588669925753e-08,0.9392640407625821
8,90.02819456,0.4506740757488557,19.376259137894202,0.006586156837360131,0.00137509013061761,3,0.001893939393939394,0.00011867387893919795,2.420074088632164e-08,0.9266216018625842
9,100.0314511,0.45053644048907165,17.67605615636752,0.007711116757991497,0.0013655187375970698,3,0.0014730639730639729,0.00010626904973083116,1.0587824137765719e-08,0.9478739910392117
10,110.0349916,0.44893511346145754,19.836472181313425,0.008660473444818071,0.0013752313016061135,3,0.0033691303432301536,0.00011541454332391223,8.082220865261118e-09,0.9273461229142808
11,120.0384454,0.4468792018678966,19.13430577177477,0.010898937944213238,0.0013776271749538595,3,0.003579700989682038,0.0001197315521523506,1.3133608906049317e-08,0.9125083473222426
12,130.0419448,0.4470127182554115,18.28352088934737,0.012550693311846179,0.0013818136164660693,3,0.007561436672967864,0.0001245539300638622,8.021223214130863e-09,0.955604556749881
13,140.0457248,0.4440416441233152,19.207591877437306,0.009486346639265354,0.0013833680774622153,4,0.007901390644753476,0.00012239171051425614,1.0121958567807239e-08,0.9504837473904848
14,150.0491064,0.4413942152332167,19.753008567520197,0.008657438640479046,0.0013962869111030667,4,0.005674653215636823,0.0001451039512482221,4.018207462381843e-08,0.9227311117655745
15,160.0524525,0.43477299629796357,23.098436237462053,0.010149109952581082,0.0013859440450948958,3,0.006725514922236234,0.0001309005469178851,2.511379663988652e-08,0.9456390640066493
16,170.0556083,0.435288008365342,20.09014339712951,0.009763570472939971,0.0013961622330919236,3,0.0067425200168562995,0.00014337291994858019,3.643905084410607e-08,0.897394977581761
17,180.0590629,0.4277508605632675,22.798454006479798,0.010792547859767904,0.001421351863550221,3,0.008627946127946129,0.00017576211586553474,9.075277832370616e-08,0.8878527964112922
18,190.062949,0.4268932588721523,19.08426885415762,0.012171329375851483,0.0014161770380418568,3,0.01387137452711223,0.00017192884704769775,9.543242723156878e-08,0.9210158038657699
19,200.0666983,0.4264272378243839,20.349064565302484,0.01606188586487047,0.0014221494796352661,3,0.0073653198653198665,0.00017626556994825956,1.225162507370033e-07,0.9125447704652646
20,210.0699096,0.4293512475956671,16.28030537025486,0.015278771142439612,0.001403183157329815,3,0.0052642661612971155,0.00014788806813423615,2.3236384987625713e-08,0.9182361469848299
21,220.0740694,0.42960417984970467,17.96570824328875,0.012022091231484996,0.0013915243516761542,4,0.004427577482605946,0.00013523438269927548,3.802946118018774e-08,0.9415234207887078
22,230.0780727,0.42576915740208515,21.774940958679235,0.01215885006978306,0.001400036809234135,3,0.004435994930291507,0.0001379606370311637,1.6318681592826203e-08,0.938605645961375
23,240.0817499,0.42682211363029077,21.645522279272797,0.009631595564583074,0.0013904051661418372,3,0.004000842282585807,0.00013543878373096526,2.7277495420256273e-08,0.913231435898944
24,250.0850331,0.4250213117038466,19.494896191595682,0.011174069002822242,0.001393056066158304,4,0.00785669390320553,0.00014180355996942217,1.3433913842354827e-08,0.9309882937549498
25,260.088887,0.422590112059199,18.85597852674637,0.005360917957961906,0.0013937633289113534,3,0.006110408765276022,0.0001402459732346814,4.301832391318077e-08,0.9128025463121908
26,270.0924759,0.4185335806948682,19.50190400030081,0.003306837459042503,0.0014123888729566964,3,0.007991587802313354,0.0001632092677207148,7.246480520282808e-08,0.9305125004572194
27,280.0963709,0.4207394128758572,16.318515260122965,0.003136883283446413,0.0014038043096792306,3,0.005260942760942761,0.0001500398149692738,2.571328719171674e-08,0.9159475092082942
28,290.0996596,0.4193227426432959,17.330028858184477,0.003956179415155436,0.001401303500853769,3,0.002531645569620253,0.00014444874011189534,3.860978400985752e-08,0.9180261601059897
29,300.1028794,0.4184262236172949,19.353193549150664,0.005846759328090525,0.0014151625240685444,3,0.006738260686460308,0.0001616155439210609,3.131860585288683e-08,0.9016762060506969
30,310.1067557,0.4188413968662784,16.51867616937087,0.005165990448207458,0.001415575311474365,3,0.0077812828601472135,0.00016719463955407882,8.957455087571805e-08,0.9361906682318025
31,320.1103152,0.41630839179435436,20.715909815905796,0.00932697265842693,0.0014225418786622697,3,0.009773013871374527,0.00018192841598791608,8.739601230680508e-08,0.8974964599051497
32,330.1138925,0.4187295041029861,20.28472335564842,0.012947365550987673,0.0014066297771112375,3,0.008617065994115176,0.0001555755413246632,3.566159122863886e-08,0.9225111266074604
33,340.1178361,0.416866809712847,23.91500738621458,0.01221204314986923,0.0014099990440684447,3,0.006309148264984227,0.00015691471067391153,3.1703352276237286e-08,0.9294410625345876
34,350.1216363,0.4188017689004434,20.3349906544277,0.017872010678518662,0.0013963282332124355,3,0.006746784735399536,0.00014123547468490182,3.4480044803370214e-08,0.9060794190637486
35,360.1245115,0.42198520752741253,17.48066145517664,0.018110193622463317,0.0014129545623559159,3,0.01095659502739149,0.00015704921230077338,2.5304896419518095e-08,0.9164513618677012
36,370.1279687,0.41813468446157637,20.401045793270296,0.01854928110507727,0.001415768550954906,3,0.006734006734006734,0.00017163640204043116,1.6638009359346128e-07,0.9238840905470715
37,380.1317602,0.41543750509927524,19.68599960602923,0.012509374008217307,0.0014448187595267738,3,0.015199493350221655,0.00019352062033814213,4.784505157314053e-08,0.9032373899790129
38,390.135756,0.4188492727808182,19.955880696977108,0.01209676027367426,0.0014217240382978892,3,0.008595387840670859,0.00017351388274123593,3.987938599344441e-08,0.9362503153681727
39,400.1395829,0.4148834701676906,23.51330233601223,0.01608417171599099,0.001462068461355703,3,0.018693551774837218,0.00021589339498645166,5.6148562498916046e-08,0.9184430422533193
40,410.1431306,0.41389761936607455,22.956610556927764,0.01916323912557224,0.0014420898817613915,3,0.018202861952861953,0.0001931022211607598,3.88220218384743e-08,0.887366176066894
41,420.1470682,0.4130137023916242,21.309223745831737,0.022000658619797477,0.0014393425083421892,3,0.005056890012642225,0.00018994402721915992,4.7067107340303664e-08,0.8805552613379374
42,430.1510577,0.41015788287795113,19.389416456757587,0.024354077753406943,0.001410795653697862,3,0.0037854889589905363,0.00015559113745233622,1.6103290045072905e-08,0.9145041502839719
43,440.1553153,0.408707790114142,20.9343803567058,0.029327933369749055,0.0014044921556101218,3,0.005768827354730439,0.00015683305315729708,4.8944596136566695e-08,0.9270162728158645
44,450.1589266,0.4099978386917026,18.309721867971767,0.03132615362138118,0.0014145858278867536,3,0.005674653215636823,0.00016795382859926533,9.995291062674834e-08,0.9322377868929949
45,460.1628947,0.40757328310667496,19.073220034154982,0.03437672733495382,0.0014379618731935404,3,0.01033101412608054,0.00019147648346346777,8.112951718440051e-08,0.8970069671143869
46,470.166821,0.41176756976152884,22.058482752555104,0.03397856386187264,0.0014409417777959028,3,0.011483354403708387,0.00019897001428720117,1.6903670808238087e-07,0.9130454673552227
47,480.1705292,0.41475749245332016,14.991132426326827,0.03390140637207878,0.001421351863550221,3,0.003261784511784512,0.00017270395229750308,4.991402807803839e-08,0.9100299182807623
48,490.1739119,0.4088656372617539,21.24765530855081,0.025809418539619492,0.0014412922656763466,3,0.012436868686868687,0.000196276704148923,6.20143985211992e-08,0.8763407925239916
49,500.177356,0.4089296514185256,19.98323961885431,0.0286788564543498,0.0014410668196157155,4,0.015036803364879076,0.0002048940637475568,1.41910243522205e-07,0.9158786958635565
50,510.1811868,0.4047098065631415,22.36225431822826,0.029360691689639777,0.0014338184590850511,3,0.0024124187119781834,0.0001955680726230252,1.0138523485431674e-07,0.9011804912219658
51,520.1846811,0.40495882421153623,20.519153233198526,0.028656108889302343,0.001439473600356881,3,0.009148264984227132,0.00019770919424683543,7.598739990018778e-08,0.8961215327130668
52,530.1881302,0.40206203483058506,22.73077112514828,0.020550945099182222,0.0014659845154885148,4,0.009909340080118068,0.0002330322453873102,2.768544773917667e-07,0.8920708335553531
53,540.1919883,0.40248852267448226,18.493239013134342,0.025372070925257433,0.0014377814730681495,3,0.01371932032724984,0.0002058467903848166,1.6081795873443343e-07,0.9004312092755633
54,550.1956879,0.4028514292366655,18.77079350392374,0.031879497931158275,0.0014599353173071952,3,0.012189995796553174,0.00022484161325443124,1.833307154711716e-07,0.9083267349697254
55,560.1994248,0.4045610539634228,18.285873044388065,0.02724390990521082,0.0014482363062804703,4,0.01472134595162986,0.00020846249470037772,1.0064556278170568e-07,0.915622844850159
56,570.20351,0.40679157223441287,16.580321243182745,0.031612928642194914,0.0014569344723330384,3,0.016666666666666666,0.0002172247920424936,1.0982325046070855e-07,0.874182880247973
57,580.2076096,0.4076638605957131,17.909742908311472,0.03084365096330925,0.0014472267907926517,3,0.009605235381042855,0.00021320332546044825,2.758725314110869e-07,0.9101909009964694
58,590.2112157,0.40608057704559086,22.22996257944355,0.03081972194254011,0.001445968342420676,3,0.009276829011174362,0.00019868763246601393,6.845303012433793e-08,0.897740476227363
59,600.2145426,0.4033645600655776,23.03193153221482,0.021249561518251515,0.0014631447625599802,3,0.019718900776169498,0.0002261912247597841,6.492650507911909e-08,0.8756257121892448
60,610.21829,0.4007219133931767,19.898911743562643,0.019145604363107076,0.0014816939107159927,3,0.015141955835962145,0.00025689572511522143,2.5010422351253854e-07,0.8822144781485344
61,620.2225123,0.40227798864604447,17.136931000798747,0.0212943579475806,0.0014383226330967542,3,0.01010739102969046,0.00019031413876931957,6.768859974656186e-08,0.9089713939664696
62,630.226245,0.4058783615661767,18.03325582431829,0.024500611021389233,0.0014713379855335691,3,0.0138801261829653,0.00022843697856841913,6.089056548293193e-08,0.8833754216512132
63,640.2302004,0.4033820719462253,16.535783665435535,0.02373730346230601,0.0014801238794118847,4,0.01871049304677623,0.0002464092933027571,4.200612805640004e-07,0.9124094797797037
64,650.2342035,0.40127782703822223,19.653661588559352,0.01413763820989036,0.0015176906310811918,4,0.02705314009661836,0.0003014828341668074,2.6319638671366893e-07,0.8883334286808153
65,660.2384997,0.4037409346545717,18.426297958701674,0.01653498514926669,0.0014910318467471627,4,0.024068224889450412,0.000272093016054528,2.520642632353311e-07,0.8937724329945329
66,670.242456,0.4051478116827979,17.43909516204895,0.008727513460119397,0.001496236365615646,4,0.01543793320730939,0.00027238273883496526,2.3963404352215953e-07,0.8791116277165756
67,680.2461928,0.4065340669882873,20.622094237298576,0.011453294683078895,0.0014689481566453175,3,0.01598317560462671,0.0002427483053906331,2.2494283281711217e-07,0.8877813908662541
68,690.2497925,0.40798227133546305,17.741138662484044,0.011427091553614058,0.001499219322563171,3,0.021766561514195582,0.00026965727697258443,1.318456872440344e-07,0.8693812283410478
69,700.2536938,0.40613665026891016,20.257219526024556,0.005027932293520012,0.001490383928613943,4,0.018660789252728793,0.0002700208447016075,1.7713429365619826e-07,0.8964478911227265
70,710.2574422,0.4039638639212893,19.623983295458824,0.01064093382611321,0.0015226491063509383,3,0.017781986531986527,0.00031843263179229925,3.015008968754238e-07,0.8527162447257361
71,720.2610206,0.40215670237024526,19.53738201303327,0.00907483335708975,0.0015113096337592987,3,0.02517909818794774,0.00028771518842369957,2.0142697549936405e-07,0.8876951647293481
72,730.2649477,0.4083854605840126,19.434684778428963,0.010959409183418157,0.0014950249689934057,4,0.02655295851758265,0.0002647926377959832,2.0256066043560675e-07,0.8879882393551488
73,740.2688157,0.40698091377779,20.54761843540798,0.013656631159547822,0.001507494400735083,3,0.023674242424242424,0.0002799573550578967,1.7343864301863843e-07,0.8726281424523135
74,750.2728092,0.41039740476145653,17.69572117408131,0.011061867505577251,0.001477686301959085,3,0.01542821158690176,0.00025765906887840757,2.1666426314444592e-07,0.882021755835001
75,760.2767513,0.40827229437362467,16.332934167424067,0.006293376637523283,0.0014803754538435523,3,0.0179503367003367,0.0002471154164240539,1.1596188341362452e-07,0.8591798847484224
76,770.2817669,0.40266593579542775,19.951639842489218,0.00756838700694605,0.0015017140170370175,4,0.022756005056890013,0.00027896846370458855,2.748111751159665e-07,0.8851204859454436
77,780.2856563,0.405817231333556,17.409445034705968,0.009406877655078737,0.0014872095219502285,4,0.02338371116708648,0.0002676269409825404,2.1516312506261374e-07,0.8808500999750063
78,790.2892393,0.4044360124401676,23.279822819043492,0.01269536959063903,0.001513393331326124,3,0.00915982312065698,0.00030109002238110473,3.687513269775385e-07,0.8582071885865142
79,800.2928374,0.4038840191923943,17.964117227662026,0.00871579877828012,0.0015009143823101606,3,0.020859671302149177,0.0002764526963033572,1.9079891900316646e-07,0.8797715809153694
80,810.2963857,0.4032368535813327,20.943261066216888,0.0034204023423864017,0.0014638786154727097,3,0.017056222362602656,0.00022386005637886985,9.95123444035275e-08,0.8970268249703196
81,820.3001038,0.4021939374392519,17.5528265047509,0.004698877010512933,0.0014747921412482372,3,0.015867003367003366,0.00024280527092437974,1.255413433477935e-07,0.8873651709117769
82,830.3043341,0.3994960395066214,18.42961357546449,-0.001323934501279054,0.0014877814950215013,4,0.023665405632618746,0.000273866534962168,2.68215348113988e-07,0.8997418024318039
83,840.3082281,0.39751808244145764,21.418974937789688,-0.00045745594908647174,0.0014925551254868108,3,0.01471206389239176,0.0002627085363974835,2.004080971862944e-07,0.8884285060983308
84,850.3120214,0.3966826853358327,17.810437196211957,0.000827939642929789,0.0015071854188573432,4,0.016088328075709778,0.0002969600285165945,4.7353737288792514e-07,0.8720358462568003
85,860.3158063,0.3982745395782771,20.033779430329474,0.0024847480790725993,0.0014859587664388676,3,0.011363636363636364,0.00025922814913754234,6.030017937508476e-07,0.8806671158499632
86,870.319664,0.3994376326688486,20.606407601381456,0.0008961360938774985,0.0014915420790341826,3,0.019360269360269362,0.00026080559912038126,2.001602944139519e-07,0.8597780122037344
87,880.323651,0.39506063245101136,20.419246249032597,0.0035185358746124408,0.0014968294936749196,3,0.022923238696109356,0.00027523707449915197,2.289686553283804e-07,0.8700507291507255
88,890.3273391,0.39798587283943804,16.097405369503228,0.0032160124558334112,0.001474524424051238,3,0.017455310199789697,0.00023600233540375357,8.051645022536453e-08,0.8927901403944107
89,900.3313792,0.3995350505148193,20.13514229813505,-0.0024352463643562963,0.0015095752477455949,4,0.024500525762355417,0.00027688830150448244,1.1473594157114447e-07,0.8989095865515672
90,910.3348535,0.3962637370442517,19.94873810640311,-0.005729874564034843,0.0014964802174477377,3,0.008449514152936207,0.00026821328788386036,1.8001545632086402e-07,0.854162980287168
91,920.3384709,0.39854198221983056,16.90290492942934,-0.005536505610790226,0.0015101988335291293,4,0.020678037481575064,0.00028888479976491753,1.8387052468469041e-07,0.8572926405363689
92,930.3421033,0.3954265706459872,21.673131183655023,-0.004925647776031931,0.0014689481566453175,3,0.024079915878023137,0.0002451104113265854,2.878463095556782e-07,0.8734827240392352
93,940.3456939,0.39310389217492236,16.822644341698066,-0.004272721050484037,0.001494351936943586,3,0.02846347607052897,0.00026886588381242474,1.3760432416795065e-07,0.8711135268771018
94,950.3492969,0.3894918227312112,24.099869076192004,-0.008447405349406223,0.0015301644447603447,4,0.02488945041061276,0.00032976589933834163,5.122107473359233e-07,0.8683096246253375
95,960.3529809,0.3935513615513725,18.461970189487168,-0.008158670736730593,0.0015504124546059435,3,0.020907172995780595,0.00038432068837853853,1.3432140647639908e-06,0.8426165784151008
96,970.3569589,0.39357601620053273,18.379325284605954,-0.012847193145758063,0.0015408961186529993,3,0.02307206068268015,0.0003536029678367377,1.0091592692103818e-06,0.8395071407105413
97,980.3607187,0.39205343779013513,18.10279511370692,-0.015482017794449417,0.0014867563825239126,3,0.01637205387205387,0.0002730750504351331,3.372978261031079e-07,0.8699510304321474
98,990.3645343,0.392028586449527,15.450609947695188,-0.013852736945205738,0.00150240576108084,3,0.01125131440588854,0.0003097406641349181,1.9892595483804126e-06,0.8802115063549604
99,1000.368449,0.3934069636967545,14.446652349345806,-0.014176562116473902,0.001505771594711444,3,0.02997269481201429,0.00028830531395975054,3.0931842019492135e-07,0.8717524700420415
100,1010.372526,0.3945140390998339,18.55522833543725,-0.009002031189555108,0.0014972097454743433,3,0.022664979970482817,0.000289415092751334,5.61314847019571e-07,0.8824107220919768
101,1020.37683,0.3952404561570191,19.885405291002588,-0.016929096706203236,0.0014991135469391576,3,0.02405541561712847,0.0003112348351441922,5.829419551114999e-07,0.8589471372722608
102,1030.380937,0.38961552090743273,20.858591968715995,-0.014605447430314332,0.0015245740736156044,4,0.026194988418614448,0.0003163884357571259,3.6420507774082914e-07,0.8814678817371039
103,1040.385118,0.3917635186314313,18.359372882048852,-0.01920823318778265,0.0015258395706911185,4,0.03556397306397307,0.00035036976776602806,1.3819631410293254e-06,0.8711434303183249
104,1050.388529,0.38952185314964455,20.00444450651055,-0.012796314540799613,0.00147132789741646,3,0.022334597555836496,0.00023638418790513312,1.2601838416920013e-07,0.8766840469537147
105,1060.392659,0.39247311788446976,23.9841529531938,-0.007257800024710302,0.0014747921412482372,3,0.014730639730639728,0.00025033106402611456,3.463731039354785e-07,0.8731302278934743
106,1070.397034,0.3919974941343327,22.29611352447953,-0.016944094016961994,0.0014883516146940025,3,0.013026094276094276,0.0002628054897951101,1.910850165815813e-07,0.8571131163191771
107,1080.400483,0.3888660941206678,23.397837681214984,-0.012843866182145221,0.001513398376925873,3,0.02308984047019311,0.0002951427993304259,4.1981828355240215e-07,0.8945260716746134
108,1090.404355,0.39081971281841044,17.437395406807642,-0.007038659559075778,0.0015410870352174587,3,0.02280369903320723,0.0003489348315084057,9.643697909716422e-07,0.8816442778859391
109,1100.407901,0.3904285021827457,18.454744181792137,-0.008625602688500288,0.001479304081827741,3,0.014931650893796005,0.00025166937641558316,5.314085714874059e-07,0.8862256664591561
110,1110.411761,0.39244771927817695,15.07800454574196,-0.007068620563091912,0.0014971253916294977,3,0.018118686868686867,0.00027047766539350145,2.001602944139519e-07,0.902789655874566
111,1120.415664,0.3920597161799768,19.91409607487579,-0.0075365640840975665,0.0014900932576450503,4,0.021334172435494014,0.00026365276270042996,1.2585753292260008e-07,0.8715281229732091
112,1130.419492,0.39073044681972074,14.49068034899115,-0.003303469189930335,0.0014953874161102107,3,0.010555203715431708,0.00026775406248823744,3.3796930047409906e-07,0.8693932724712566
113,1140.42341,0.3894690681060072,19.736628374769488,-0.014247056917475933,0.0015017985825881949,4,0.022222222222222213,0.00027677049053756046,1.7596558425999579e-07,0.867916808586642
114,1150.427206,0.3900404107620288,23.400550326965487,-0.010075090202593048,0.001486240100051671,4,0.01888818698673405,0.0002612160232378168,3.0712439287992245e-07,0.9003710128168053
115,1160.431136,0.3882916997690955,19.007303025223123,-0.011987448506582423,0.001505899168564993,4,0.013068181818181817,0.00029130456266086504,3.2267654515095513e-07,0.8597004767324891
116,1170.434726,0.3881243640484545,19.827317052248905,-0.011538764866667725,0.0014877814950215013,3,0.016813787305590584,0.000253488542940232,1.687647134200374e-07,0.9099596065673784
117,1180.438954,0.38833064762918984,20.523822497039863,-0.01844764487645557,0.0015078029601813835,4,0.02322594230364287,0.000284111477693258,1.6871636056232585e-07,0.8670108277321983
118,1190.442843,0.3918856597392523,18.190401569513572,-0.018990987745787263,0.0014731969090781471,3,0.020202020202020204,0.00023579102265424158,1.255413433477935e-07,0.9024945596921469
119,1200.446117,0.391480323538391,16.421571799804898,-0.01813610617567971,0.0014734621088636933,3,0.015350600126342389,0.00024285908942190494,1.1567678613404974e-07,0.8402555972651783
120,1210.450134,0.3916548623284171,20.345066470199328,-0.01576660138803462,0.001500511176262327,3,0.016078184110970995,0.00028932583816361295,5.017736568649327e-07,0.8856131804234906
121,1220.453929,0.39344624399477135,17.569750308403414,-0.010889713051015413,0.00148249052034541,4,0.014279705573080967,0.0002578205123109617,2.6872365262715415e-07,0.9015767553448246
122,1230.457343,0.39412114697329087,18.916508633695955,-0.00804159912343081,0.0014769142529394896,3,0.025867507886435326,0.0002363834620181022,7.649062771409632e-08,0.9000804031925971
123,1240.461573,0.39164538918471237,17.74708257074292,-0.006991153405353343,0.0014806679439799263,4,0.017721518987341773,0.0002577800032180205,7.742277740924061e-07,0.8911547225968471
124,1250.465253,0.39217409102395157,17.179562279752933,-0.007400534842953921,0.00148249052034541,3,0.014511041009463724,0.00025789689803361527,1.9424593616869197e-07,0.8810348186937326
125,1260.469136,0.3892694605713057,19.89162561622012,0.002197960846256463,0.0015025931850128447,3,0.025939928586431425,0.00027838103557226114,1.7496293135822947e-07,0.8850971765699402
126,1270.472994,0.38872488710898395,16.351934793482073,0.0120458338411442,0.0015560891784632779,4,0.035924989464812464,0.00034796995714588935,2.8847581918250635e-07,0.852168109635127
127,1280.476945,0.39015382665895676,16.62870675757877,0.014909888233038328,0.0015217973695098386,3,0.029683238934340255,0.00031072975856126614,2.911704035471264e-07,0.8765914298479711
128,1290.481006,0.3872200491682904,20.944582186990864,0.007965149362240046,0.0015505656693275138,4,0.03310185185185186,0.00036992091997377504,7.129134919428918e-07,0.8605141665299609
129,1300.484738,0.3896429317709272,19.244194886842816,0.007375923310409461,0.00152563665532769,4,0.027893299726948123,0.0003323910951405905,5.905625591403847e-07,0.8684610539993168
130,1310.488869,0.3863250438285201,23.319702887111546,0.011223597449418815,0.0015367610892727877,4,0.03196807393404748,0.0003276541291134239,2.1807700613418285e-07,0.870271132351023
131,1320.49321,0.38241071320021147,19.382969371886706,0.008787837011264473,0.0015239142210751043,3,0.019684542586750786,0.0003110501181292998,2.551365016516239e-07,0.8510912549853661
132,1330.497068,0.38256426623701406,20.240059039851182,0.008463623573363076,0.001546136933745317,4,0.021436091808801856,0.0003652796957379662,9.238988726601615e-07,0.8587712031358934
133,1340.500618,0.3839451499201404,17.11546217280284,0.018707278578929492,0.0015051527107808247,3,0.02118732955737361,0.00028768360060975096,1.8928573403835488e-07,0.8292464765847066
134,1350.504499,0.38066456438306595,17.09141902047963,0.015881514410504366,0.0015207509960638442,3,0.030485232067510547,0.0003107898067642478,9.571162246654154e-07,0.8661909656781617
135,1360.508427,0.37981193527809737,19.826330606492686,0.031077447268237423,0.001505899168564993,3,0.019886363636363636,0.00027885310716584843,1.694051862042515e-07,0.8871303779031902
