,Time,rg,mean_displacement,shape,density,clique_number,average_clustering,mean_closeness,mean_betweenness,assortativity
0,10.00036161,0.4326061811985115,0.0,0.0010526154665868007,0.0014176439451606343,7,0.5045303286568124,0.0018115176580842686,0.00016297201020264838,0.5826248919699875
1,20.00078378,0.42976680522712846,3.717999862361504,0.0010762749327385198,0.0013960382623977093,6,0.5439510111553176,0.002115071704618852,0.0003101718251885104,0.5280012808170772
2,30.00116589,0.4292343609229784,2.994089008028223,0.0010624760569511414,0.0013879205560516856,6,0.5569040728970235,0.002153092314468427,0.00029708074009790025,0.515171399631867
3,40.00159953,0.4286608282473454,2.7192338494837247,0.0008770041398118349,0.0013881188595653174,6,0.566247918970102,0.0021236974839617686,0.00026116793978613756,0.5070590218883121
4,50.00205361,0.42948209918239616,2.7642560510609484,0.0009607262286863026,0.0013885438446970364,6,0.574002147278013,0.002137287897983052,0.0005605607577244716,0.5062601790536062
5,60.00256389,0.4285006327320361,2.452849844637751,0.0009178696754556547,0.0013872871015728158,6,0.5695283518812992,0.002243655279850866,0.00033121768114810935,0.49623141585206587
6,70.00302018,0.428765735742009,2.4324626427870752,0.0008769010012745174,0.001386181774627428,6,0.5709000293169209,0.0020925884700201936,0.00037628407507979156,0.5005986509761471
7,80.00356824,0.4285137688658657,2.2653663801237673,0.0008822699460297748,0.0013938809698390523,7,0.5718403733447327,0.0019836352178939118,0.00030971717180496017,0.5123045767545406
8,90.00405769,0.4278725316517845,2.2245507389882064,0.0008457207225924542,0.001387570452846509,6,0.5816121227290777,0.0020704356627971672,0.0003734145649863861,0.5278623498338575
9,100.0045754,0.42837740183813666,2.2531567487059516,0.000740083010145747,0.0013887858530406566,7,0.5799954660410666,0.001974420784729261,0.00046966502375403316,0.5137415603186195
10,110.0051498,0.4281826749343655,2.2000646172017944,0.0008468272763471289,0.001390879543207024,6,0.5858224449062377,0.002096985927146957,0.000574678956600735,0.5009619448239278
11,120.0055704,0.42826042618147037,2.128355196955928,0.0008485663133124576,0.0013890511771880733,6,0.582719737136887,0.0020747506380212745,0.00036638322216459756,0.49466247449827516
12,130.0060407,0.4280422409989865,2.0391708534141992,0.000963110270909363,0.0013931945636968363,6,0.5876013281334125,0.0021716374399222034,0.00036624010982573254,0.4798504435294585
13,140.0065833,0.4277849263664704,1.9978031781722967,0.000993059948816109,0.001391463728496654,6,0.5842726176016168,0.002089644989669661,0.0005728831305995845,0.5113266935951402
