,Time,rg,mean_displacement,shape,density,clique_number,average_clustering,mean_closeness,mean_betweenness,assortativity
0,10.00450757,0.4732884888754713,0.0,0.006530758068071648,0.001360044331850817,3,0.0036877688998156115,0.00014106010508484158,3.256616179229733e-08,0.911635363244236
1,20.01229138,0.4713061983646551,11.33185684920761,0.006626910198106656,0.0013518749083139931,3,0.006539955037809114,0.00013368005521133188,2.5861598969971307e-08,0.9196124361158433
2,30.0202474,0.47130336530119316,12.697178629043202,0.006918267955395423,0.0013566578546367343,3,0.008363933088535292,0.00014166101358297235,3.12306135966099e-08,0.9247075118094705
3,40.02811876,0.47054665096859777,12.877168030974332,0.0070545657977957674,0.0013629039443421743,3,0.010237510237510239,0.00014392634524067728,3.1113029704601354e-08,0.9227749583580931
4,50.0350588,0.471355450388824,13.391335197955271,0.00812872105489329,0.0013561083014063961,4,0.010851760851760853,0.00014165315385735215,8.265849682714988e-08,0.9334467258989835
5,60.04295067,0.47168465867237347,11.06816427873503,0.00712432037569297,0.0013587101392982537,3,0.011721159777914868,0.00013482866579016573,4.986444421403308e-08,0.9265312531572049
6,70.05125723,0.4724207076364355,8.756268705705702,0.007718043482619295,0.0013553532299690873,3,0.017403767403767402,0.00013436651437105011,3.993612768053308e-08,0.9417974205208235
7,80.0591722,0.4732023520178376,11.648872338657224,0.007945813969035318,0.0013524723193998629,3,0.015727124183006536,0.000134420267247512,3.365047011458418e-08,0.9394731208987528
8,90.0672092,0.47453048975051065,11.972268666693724,0.008196324320710432,0.0013553532299690873,3,0.01678951678951679,0.00013597263520435002,3.2970524015323824e-08,0.9346428202212341
9,100.0751195,0.4751104359508168,12.195688144631115,0.007479649104079404,0.0013517283298217124,3,0.019053472649047325,0.00012874642232321796,1.9539697075378393e-08,0.9425892991932647
10,110.0841635,0.474728461181346,11.629005273328417,0.00759116376453524,0.0013532403301906406,3,0.020487604998975617,0.00013140502297191652,2.140062060636681e-08,0.9285136639149313
11,120.0923874,0.47696661150898373,11.318868377487872,0.0077287028662789605,0.0013591285871556308,4,0.022829647829647828,0.00014007128999700874,2.9719908971559507e-08,0.9308769490515417
12,130.1003694,0.47809370639924925,11.156298965676237,0.007698890818080228,0.0013530672526205828,3,0.019697897530108185,0.0001375218977373105,3.128805801156382e-08,0.9309161965109661
13,140.1080135,0.47748263649353895,9.960874383876334,0.0074828377756333995,0.0013523329442198526,3,0.019451269451269453,0.00013115537989900764,2.3218678884030868e-08,0.9412739172040342
14,150.1166133,0.47762212242609814,13.601080467956194,0.006294871127754024,0.0013566578546367343,3,0.025397796817625464,0.00014132179350418404,2.571932884426698e-08,0.9298121255081562
15,160.1238508,0.47976823557614856,10.36736216001348,0.007006635087404731,0.0013657555094019182,3,0.02874974421935748,0.00014873522677960244,3.1982768062798766e-08,0.9195099552413587
16,170.1309963,0.4794845458922173,10.932778539672597,0.006416162434505822,0.0013527524807324478,3,0.02579001019367992,0.0001383309112768426,2.88811545920943e-08,0.9352066995094073
17,180.1383883,0.48084820911516785,12.498341477071596,0.005392499667554261,0.001362240175039973,3,0.028799019607843142,0.00014407546410422667,2.3048267201769993e-08,0.9428188885746546
18,190.1458716,0.48054061550464094,11.301573000366858,0.005417760218324649,0.0013491405868230396,3,0.022372742200328408,0.00012484694478675704,2.385859016974663e-08,0.9439019177878512
19,200.1537808,0.4808579085265939,10.190396516722819,0.005460964227777678,0.0013577319339753069,3,0.02920751633986929,0.00013882837242062905,2.166537116966379e-08,0.949202723677167
20,210.162288,0.4810365449648432,11.908765915015374,0.004615378714571325,0.0013509723296372485,3,0.029707027248514654,0.00012703282190509944,1.8609235309884188e-08,0.9570212906857422
21,220.1700994,0.48121424920741646,9.927496175958428,0.004143604547518149,0.001355197487794173,3,0.029670554532432992,0.0001327541445572586,1.8540735108868846e-08,0.9574232046784652
22,230.1781683,0.4810213083382523,10.749905923020535,0.004332809339109971,0.0013526350648121867,3,0.030135301353013535,0.00012770640593518821,1.81775216766946e-08,0.9608372238479189
23,240.1862086,0.48106945038306964,8.678424744160072,0.003801606954278699,0.0013542878878607448,3,0.02862985685071575,0.00013503909813557288,2.637192075554276e-08,0.9520314853711821
24,250.1939297,0.48453792629408876,9.824590100387013,0.004159545957714568,0.0013520038628681795,3,0.029969418960244652,0.00013598769322558394,2.5213706389923593e-08,0.9537213449113933
25,260.2016003,0.483152804220394,10.091273675266208,0.004058464773185297,0.0013539963303751045,3,0.03278016799836099,0.00013025830237126107,1.9074466192631292e-08,0.9615263510056289
26,270.2093321,0.4830407262818135,10.177106417930094,0.0035879024442473694,0.0013542878878607448,3,0.037014314928425364,0.00013183803696632899,1.7118615227282143e-08,0.9658808781013668
27,280.2172831,0.4820032030468537,10.442777630341254,0.003327686077789194,0.001355197487794173,3,0.0374462860650706,0.00013176118776319682,1.668666159798196e-08,0.9695130465542724
28,290.2257708,0.482955791881249,7.6770058072470935,0.003221769048055383,0.0013520282306507436,3,0.040081799591002054,0.00012959081352923653,1.8043945780108204e-08,0.9736815467152532
29,300.232981,0.4820229976163005,10.280579266286761,0.0028561643338708516,0.0013523329442198526,3,0.03787878787878788,0.00012951939178483884,2.1825558150989017e-08,0.9679321882301781
30,310.2400532,0.4819078875583683,9.290145702888195,0.002546986071969409,0.0013533794991969247,3,0.04005722460658084,0.00013143802506389218,1.7548942158194813e-08,0.9756268315500548
31,320.2479313,0.48129881421514,10.069036332236257,0.0022396832361311716,0.0013524843300061766,3,0.03810694529809465,0.00012797770181479452,1.8609235309884185e-08,0.9684740048900844
32,330.2556713,0.4828276857732436,9.784102798439118,0.0021821545680620756,0.0013506726213908535,3,0.039287906691221605,0.00012733675392108932,1.622314322026024e-08,0.9658884256338713
33,340.2634855,0.4836638883985087,12.22374359878722,0.001765074737851504,0.0013496033437264006,3,0.03850855745721271,0.00013029022956546953,1.6015663355368783e-08,0.9786408943557416
34,350.2716018,0.48238107713109235,9.311434213561956,0.0018492115518586485,0.0013574599209958326,3,0.038264784121137714,0.00013396065557261526,1.668666159798196e-08,0.9731488836399209
35,360.2794958,0.4818191291715171,12.663607081359002,0.0017163436179478003,0.001353231439088231,3,0.038635429510891904,0.0001244703898304705,1.78428700703519e-08,0.9737469619368515
