,rg,mean_displacement,shape,density,clique_number,average_clustering,mean_closeness,mean_betweenness,assortativity
9620,0.3637657517501541,20.865514219308363,0.001214504975237349,0.001519019206035171,4,0.062277951933124326,0.00030476632931798287,2.750555488137317e-07,0.9319667520672786
9621,0.3605966461900497,25.896107089432665,0.010105763744885391,0.0015163300099779228,6,0.05941938178780281,0.0002968131161868718,1.7300363198206066e-07,0.9347255242894122
9622,0.3592498259753332,22.09802470117977,0.015609450731042187,0.0015204711567883358,4,0.06110064867127014,0.0003040074332241405,2.765891729828481e-07,0.8970769080638383
9623,0.3594259030701483,22.744819116773876,0.013784749193621205,0.0015053307249314508,4,0.05649540517961571,0.000288610246301283,2.257426309053668e-07,0.914908814144786
9624,0.3597924832807618,23.552536513346933,0.016508808447759062,0.001504859524156024,4,0.06365726227795193,0.00028498225997630766,2.4641421698034486e-07,0.9048184432023708
9625,0.3617855687688276,20.786482258139262,0.019118979360487256,0.0015076946187082213,4,0.05761575529017389,0.00027887451322381807,1.3782200497526991e-07,0.9168700145692528
9626,0.36337932186149824,23.760384537309278,0.025100217960801374,0.0015154565471368806,4,0.059786028949024524,0.0002828991988528112,1.3434792204833105e-07,0.9286578490781708
9627,0.3624102801556356,23.99783718999783,0.034406373628381365,0.0015345753827544087,4,0.06434108527131781,0.0003200815847861208,2.7813177177319807e-07,0.8926689543222294
9628,0.3614125228114458,25.494276897095126,0.0337518569085595,0.0015321012058658948,4,0.06135934550031466,0.00032301297248515373,5.613645516071529e-07,0.9052884190173576
9629,0.3653575770119462,17.225309908661227,0.033658149450006725,0.0015405465626005769,4,0.0611076016003369,0.0003262816267717237,3.2328883461044466e-07,0.8703134618519617
9630,0.3648821898953215,20.525952754541755,0.03957904278698919,0.001559339446263009,4,0.06311026936026932,0.00033964986686901963,2.031853870247421e-07,0.9005548688111692
9631,0.36807428049490937,20.86468735018533,0.03789136552984903,0.001538843385455448,4,0.0588235294117647,0.00031312807241858125,1.7189316453444854e-07,0.8795751548460253
9632,0.3646960414711632,35.419146209775704,0.03536411830260599,0.0015351808948140546,4,0.05972573839662448,0.0003042237494916254,1.8034833320393974e-07,0.9109005868903391
9633,0.36584981810328304,20.570814951317704,0.04413277420595227,0.0015579962290230376,4,0.060713531771163176,0.0003505090879058345,3.695266749159577e-07,0.8888525067306992
9634,0.36480960429934056,21.474251589712093,0.04500666181959332,0.0015157688990904586,4,0.057456696239966215,0.00027325084353277174,9.485233675830232e-08,0.913096663744823
9635,0.3689606815490459,23.92405147193601,0.047101792543675136,0.0015429860607525582,5,0.05879864636209811,0.00032291116911235384,3.1379713266206344e-07,0.8950968515758071
9636,0.36457129715561054,27.10237668961715,0.04559667788780203,0.0015452485608371564,4,0.0636727809403331,0.00032994729949136235,3.2401100925519955e-07,0.8738545825921513
9637,0.3631607503257037,24.688589178113343,0.04288164066741694,0.0015380427385327346,4,0.06219692177946445,0.00031383266946896475,1.7899199728808362e-07,0.8935501218623728
