,Time,rg,mean_displacement,shape,density,clique_number,average_clustering,mean_closeness,mean_betweenness,assortativity
0,10.0005952,0.45241033109035034,0.0,0.005992476791767505,0.001338905085534978,2,0.0,7.813590509056746e-05,5.01326450883179e-10,0.9936089066677987
1,20.00157727,0.45033374155442474,14.057956494849234,0.0071867062240188045,0.0013395756006445354,3,0.0018987341772151898,7.348559548718278e-05,1.0160469476278295e-09,0.9876777184897156
2,30.00256818,0.44967415455086196,15.452709004125149,0.0065175682282372,0.0013407926389606742,2,0.0,7.869812039110838e-05,2.5209105089918378e-09,0.9704935444256303
3,40.00345597,0.44791622825302163,15.146434213947794,0.007530481388064494,0.001339759679100633,2,0.0,7.233255616020215e-05,1.5298763993274564e-09,0.9803519345959564
4,50.00439329,0.44833331197708837,12.213130284316565,0.007290635755680265,0.0013395756006445354,3,0.0014767932489451476,7.427389551149983e-05,2.5401173690695738e-09,0.9659137073840706
5,60.00550818,0.4493946739417155,14.410562842787654,0.007782431039225808,0.0013402913290839254,3,0.0014684287812041115,8.307798313235568e-05,5.993215853457146e-09,0.9649014382272632
6,70.00658109,0.4498904477931652,12.44767418712457,0.007514023972010434,0.0013404942903842776,2,0.0,8.138053165788762e-05,4.51193805794861e-09,0.9666747477761398
7,80.00755879,0.45070056536403535,12.922792067477719,0.008074304265922452,0.0013385885327582361,3,0.005267593763168985,7.495242839737475e-05,3.5426854987325336e-09,0.9748239386422539
8,90.00868246,0.44994863882216357,12.724039245578348,0.008785437531621951,0.0013486601026033202,3,0.0014721345951629863,8.971341778912758e-05,1.1071011905987625e-08,0.950723195741663
9,100.0097159,0.45118009235371836,10.481313692580102,0.009524771639429528,0.0013402913290839254,3,0.0018879798615481435,8.249674108150124e-05,3.995477235638098e-09,0.9735998963431515
10,110.0106673,0.45114314477206996,11.627324773115145,0.00904924039269176,0.0013464808214331636,3,0.0018951358180669614,8.332315087160541e-05,2.0205552163152794e-09,0.978175474552287
11,120.0115094,0.45131819429741954,12.919744113095186,0.008585764560289857,0.0013522926524631902,2,0.0,8.927213188256111e-05,7.098832753635044e-09,0.9598301106516156
12,130.0125356,0.45161198075380304,14.057897361907154,0.01066508081646548,0.0013379135206940665,3,0.003775959723096287,7.952448059417731e-05,1.997738617819049e-09,0.9789006369953175
13,140.0136969,0.4535998456564923,10.919845497997699,0.009972819246485482,0.0013486601026033202,3,0.0037854889589905363,8.736152269275298e-05,2.5161390695426417e-09,0.975342413239793
14,150.0147068,0.4538753140789129,12.301895640103815,0.01033332590089939,0.0013603593510005236,4,0.010922075194286916,0.00010144424288029606,5.013264508831789e-09,0.9780973814030425
15,160.0157708,0.45488601067219936,12.72824435815884,0.011701788164106473,0.0013574228085269095,4,0.010935856992639326,9.605784448055743e-05,2.5161390695426417e-09,0.9828565517500865
16,170.0168335,0.45455035387688947,13.990218897611076,0.011666389569419297,0.0013499971941863542,3,0.0018987341772151898,8.531009585193856e-05,4.572211264325233e-09,0.9692056858107397
17,180.0178688,0.45698889991537917,13.054133060460964,0.010429073797266654,0.0013555917364526245,4,0.003990758244066373,9.672960182737368e-05,5.013264508831789e-09,0.9704083845612856
18,190.018865,0.4561328848300142,12.499852386744163,0.009581648499288525,0.00136350170938118,4,0.004005903436643475,0.00010266962372263455,1.2169427577660077e-08,0.947868034714183
19,200.0198319,0.4570872518381436,11.664436103410942,0.010126170970481067,0.0013602991216903257,3,0.005481762597512124,9.813262449392444e-05,9.127070683245059e-09,0.9577021340984361
20,210.0207821,0.456930755171142,12.735146029650913,0.008956505108560602,0.0013513826883879445,3,0.007585335018963337,8.902599959005393e-05,5.060979283903619e-09,0.9585048834074966
21,220.0217817,0.45760060909551437,10.451238678062953,0.008191671763284877,0.0013607330410867998,3,0.003998316498316498,0.00010176251885032682,1.210037044316082e-08,0.9525963870802957
22,230.0226665,0.4580391435045853,13.421759279351601,0.007030215753582671,0.001360178670383369,4,0.0077960387694900974,9.916803337568733e-05,9.109762711026515e-09,0.949060808659669
23,240.0235694,0.45955379412397085,13.085945981121482,0.006858581056568196,0.001356410482519781,3,0.002953586497890295,9.388786899789697e-05,1.1176516423906126e-08,0.950818778284657
24,250.0246096,0.45994286070594076,11.327411550381377,0.00693506524092993,0.0013599354250017548,4,0.003998316498316498,0.0001022410885013538,1.4117098850354292e-08,0.9367007428822961
25,260.0255738,0.45983648877761907,14.49824284070952,0.0067786372920339965,0.0013808668987157937,4,0.011125104953820318,0.00013166339765764565,3.702807268519399e-08,0.912405627033975
